n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,segment_start,descriptor_variant,dataset,rmse_point,rmse_hurdle,mae_point,mae_hurdle,delta_rmse,hurdle_occurrence_brier,hurdle_mean_p_hat_on_zero,hurdle_mean_p_hat_on_positive,hurdle_positive_magnitude_rmse
1752,494,0.7180365296803652,3.5465587044534415,0.33600404053156274,0.03261992235876789,0.13814786983113225,0.26684252397102354,-0.027544755278664828,0.03261992235876789,FOODS_3_266_WI_3_evaluation,77,availability_aware,m5,0.744402920099913,0.7349919686046672,0.6536267598470052,0.6176027691080457,0.009410951495245845,0.2762270884496828,0.4592234029414806,0.42384171244260427,0.6282888003635079
1766,975,0.4479048697621744,1.8112820512820513,0.5834620601856418,0.22090472387637072,0.4509808274792849,0.5669133398247301,-0.11003477050665182,0.22090472387637072,FOODS_3_267_CA_3_evaluation,63,availability_aware,m5,1.3052953302942072,1.4298501963180428,1.0428502701577687,1.074843087366649,-0.12455486602383559,0.29794538496859946,0.4386509916056757,0.4229514613503315,1.1402923940559309
1829,1490,0.18534718425369054,1.22751677852349,0.5905757799935224,-0.02298520760244593,0.041593617411296774,0.3662472685633684,-0.001350087396404381,0.02298520760244593,FOODS_3_273_CA_1_evaluation,0,availability_aware,m5,3.0121781465783473,3.1203799592682144,2.2698152377491905,2.3606888878913153,-0.10820181268986717,0.08463323535172378,0.7717862844467163,0.7774097066891344,2.891160592361674
1829,835,0.5434663750683434,2.1904191616766466,0.4730028342414541,0.01118022615330632,0.03646169797637954,0.10151789600217163,-0.020854443744462357,0.01118022615330632,FOODS_3_273_TX_2_evaluation,0,availability_aware,m5,0.7700250209360663,0.7256995683649331,0.6614968365147,0.5579373769107319,0.044325452571133184,0.2546164714079532,0.42862234931243093,0.392692063693647,0.8003416764680177
716,592,0.17318435754189945,1.2094594594594594,0.40710942952546986,-0.006425569378610793,0.3131045548652713,0.6329669709343086,-0.06608973685262279,0.006425569378610793,FOODS_3_277_WI_2_evaluation,1113,availability_aware,m5,2.884499230665957,2.8054670823472474,2.082490617320651,2.0623343728837513,0.07903214831870953,0.04369643760293817,0.9451806843280792,0.9727150820195675,2.7839213572000086
1738,1420,0.18296892980437285,1.223943661971831,0.33913540843741796,0.4100596820196466,0.10062977199186417,0.6858939517784796,-0.09303712565226868,0.4100596820196466,FOODS_3_279_CA_3_evaluation,91,availability_aware,m5,2.5959217461482567,2.608298594641971,2.1301654321806773,2.144283868017651,-0.012376848493714121,0.10524823128445193,0.8207259178161621,0.8172002641359964,2.486733916872253
1829,1167,0.36194641880809186,1.5672664952870607,0.7690305583082976,-0.004507634635485442,0.6921428653224391,0.9609124982552202,-0.03929299384969556,0.004507634635485442,FOODS_3_281_WI_2_evaluation,0,availability_aware,m5,6.7681155333330505,7.190929037983374,5.198219935099284,5.334437086468651,-0.42281350465032386,0.023232062405083315,0.0,0.855478686945779,6.842709853372652
1738,1505,0.1340621403912543,1.1548172757475084,0.31000284491109137,0.3556661110757057,0.07779115275846064,0.7541979784471656,-0.10170265646665747,0.3556661110757057,FOODS_3_283_CA_3_evaluation,91,availability_aware,m5,4.2508106148638545,3.748826727617252,3.5862399509974887,2.9229182430676053,0.5019838872466025,0.09142341476789628,0.7722890675067902,0.7761033055109855,4.127907554465058
1829,1480,0.1908146528157463,1.2358108108108108,0.46242896705190767,0.0343821196602806,0.17050263800317386,0.4097010738888511,-0.0059982711213390745,0.0343821196602806,FOODS_3_290_CA_3_evaluation,0,availability_aware,m5,2.177639442270627,1.8870362012201118,1.783270571913038,1.3544555178710393,0.29060324105051505,0.2232418060239716,0.45318322654428156,0.523164628310637,2.248974747794688
1794,1426,0.20512820512820512,1.2580645161290323,0.46812336666736193,0.009712675809298226,0.22350944204591522,0.23162775161324275,-0.06072673149345133,0.009712675809298226,FOODS_3_291_TX_2_evaluation,35,availability_aware,m5,2.058065701850619,2.1552629437561124,1.6145282487074535,1.6513403682481675,-0.09719724190549339,0.08421953372390795,0.8405058554240635,0.8431339194248249,1.9985208487357826
1073,881,0.17893755824790308,1.2179341657207718,0.35770800901313365,0.0003414260309102498,0.2604123711217529,0.6153658267672014,0.011710020759146084,0.0003414260309102498,FOODS_3_292_TX_2_evaluation,756,availability_aware,m5,2.777016238379932,2.8080746485322163,2.1888426400366283,2.215248908315386,-0.031058410152284388,0.04644334675422099,0.9647034704685211,0.9593781344592571,2.6714261530455765
1829,427,0.7665390924002187,4.283372365339578,0.629628862830325,-0.004658455232501443,0.07680884007073392,0.27368118454057344,0.0374410779604661,0.004658455232501443,FOODS_3_293_CA_4_evaluation,0,availability_aware,m5,0.27833239759110506,0.13836913738754833,0.26798445811229094,0.1350629058267389,0.13996326020355673,0.05443291836677907,0.23178895456450327,0.0,0.0
1829,498,0.7277200656096228,3.6726907630522088,0.4928725373800187,0.4114475899130475,-0.00643634012777612,0.7181345019780592,-0.05894994763776871,0.4114475899130475,FOODS_3_294_CA_3_evaluation,0,availability_aware,m5,3.1608269473226436,3.2248048874543906,2.4732657309089388,2.5511653480075656,-0.06397794013174707,0.3301704735594572,0.9380511562029521,0.9162602810947983,3.281595386860988
1829,1583,0.1344997266265719,1.155401137081491,0.4149470695257837,0.13278619795105984,0.467280582218228,0.9295427214702022,-0.03145986932049108,0.13278619795105984,FOODS_3_295_CA_1_evaluation,0,availability_aware,m5,12.930064434793142,13.141761198603453,9.459128652300153,9.532350063323975,-0.21169676381031088,0.006065346301736544,0.0,0.9252188347634815,13.060098307758823
1829,1534,0.16129032258064516,1.1923076923076923,0.521362644349869,-0.0019337686375361057,0.15132280983891663,0.7049233252623088,0.03216305562336818,0.0019337686375361057,FOODS_3_295_CA_2_evaluation,0,availability_aware,m5,5.211865153032003,5.446400548493677,3.8283069474356517,3.6217206035341536,-0.23453539546167423,0.06892516297260218,0.7691800793011984,0.7863240477479534,5.340414749847966
1829,1567,0.14324767632586113,1.1671984684109764,0.2766847807327348,0.5849162254908264,0.38528046215341627,0.844062277597425,-0.06904541177148127,0.5849162254908264,FOODS_3_295_CA_3_evaluation,0,availability_aware,m5,8.344068397505467,8.02289820771651,6.620379073279245,5.946811221894764,0.3211701897889565,0.07517257999755914,0.0,0.7288438450722468,9.08185145808431
1829,1575,0.1388737014762165,1.1612698412698412,0.5556535807447475,-0.0016467610115810673,0.6667617294995576,0.8262513882079867,0.027982711077592502,0.0016467610115810673,FOODS_3_295_TX_2_evaluation,0,availability_aware,m5,8.48063797887442,7.677522946685713,6.908332188924153,6.0808111145382835,0.8031150321887068,0.1375847826542655,0.6609728336334229,0.6627592014361031,8.263465342517062
1829,1545,0.15527610716238383,1.1838187702265373,1.357539037428863,-0.0018736705123393305,0.493209446909335,0.7331971101218706,-0.02131311256762918,0.0018736705123393305,FOODS_3_295_WI_2_evaluation,0,availability_aware,m5,3.7100153305562844,3.548662516532187,2.9861056407292685,2.773235281308492,0.1613528140240974,0.0831333346242958,0.0,0.7138497673329853,3.861097260061949
1829,1562,0.14598141060688902,1.1709346991037133,0.4140673065661905,-0.0014045706831779922,0.4497803500960079,0.8377204663293282,0.03161538700710484,0.0014045706831779922,FOODS_3_295_WI_3_evaluation,0,availability_aware,m5,7.617162618361487,7.816605499894289,5.857504186176119,5.93928405216762,-0.19944288153280176,0.0395827408850319,0.0,0.8045939320609683,7.683125392010728
1080,880,0.18518518518518517,1.2272727272727273,0.4752328567096773,0.04169824283810823,0.28669177933712775,0.5234137263365578,-0.023813380351345538,0.04169824283810823,FOODS_3_299_WI_3_evaluation,749,availability_aware,m5,2.3675502327961957,2.364974611254618,1.868860845054899,1.8467578575724648,0.002575621541577533,0.0663792281385445,0.9420644541581472,0.9506942324149303,2.3008293133995745
1829,1598,0.12629852378348824,1.144555694618273,0.3504844913930764,0.16753920633019184,0.30592977700335333,0.4896166242440514,-0.04865764986825393,0.16753920633019184,FOODS_3_300_CA_3_evaluation,0,availability_aware,m5,2.7841490399030224,2.943783216239335,2.2274761483782815,2.2339512421971275,-0.15963417633631272,0.15877350921344083,0.6531397879123688,0.6518653945342915,2.6038049010336515
1829,1611,0.11919081465281575,1.1353196772191185,0.4542113201309245,0.018213240738591954,0.3633138560867281,0.28646646532566,-0.05432039592944069,0.018213240738591954,FOODS_3_300_TX_1_evaluation,0,availability_aware,m5,2.1163143327812923,2.396429916066216,1.6774907495294298,1.9027872880299885,-0.2801155832849238,0.19078849968119402,0.576208371669054,0.5919951043630901,1.8114637912359535
1829,1546,0.15472936030617823,1.1830530401034929,0.48259498733729156,0.005407910747743951,0.44963332533638073,0.4481320113897559,-0.01569502175465115,0.005407910747743951,FOODS_3_300_WI_2_evaluation,0,availability_aware,m5,3.115368158830095,3.3842743998395726,2.5149650829178944,2.6458635117326463,-0.2689062410094776,0.10295201341740613,0.6278009176254272,0.7399973590162736,2.985014209605633
1829,1386,0.24220885729907052,1.3196248196248197,0.45032525155454595,0.016305589215146053,0.28811755534028555,0.3653967451980665,-0.04751509492084466,0.016305589215146053,FOODS_3_300_WI_3_evaluation,0,availability_aware,m5,2.282709422464739,2.2775467299496555,1.7493591663383303,1.7761935648464022,0.005162692515083389,0.13277843470068673,0.8954774439334869,0.8781896440519227,2.016185691115182
1829,1567,0.14324767632586113,1.1671984684109764,0.4433580900729363,0.3283410508870885,0.4114602876437249,0.3328638302216402,-0.1052565944232717,0.3283410508870885,FOODS_3_301_CA_3_evaluation,0,availability_aware,m5,1.2061412695302078,1.191077566988698,0.9986574564661298,0.8806910202616737,0.015063702541509905,0.2650005833738949,0.49008171558380126,0.48285035508266394,1.1082960248193374
1577,709,0.5504121750158529,2.22425952045134,0.6522612198897536,0.06414175475856301,0.06267675857526857,0.21921062427174554,0.03011850586690524,0.06414175475856301,FOODS_3_302_TX_3_evaluation,252,availability_aware,m5,2.0727041760843514,2.0278089116174676,1.6708325715292067,1.606786412852151,0.044895264466883855,0.16242709488590745,0.986507488148553,0.9867523048605238,1.9950047422384392
1829,963,0.4734827774740295,1.8992731048805815,0.3546466483916431,0.005068442285930826,0.010791812452100941,0.20349253143710477,0.0018362529731470816,0.005068442285930826,FOODS_3_303_CA_3_evaluation,0,availability_aware,m5,0.9757378085298734,0.9334180842408601,0.8122997865790412,0.7841959084783282,0.042319724289013205,0.29651587306537586,0.6879004807007022,0.6785086629002594,0.7961541465622395
1829,1501,0.1793329688354292,1.2185209860093271,0.46279849239142445,0.046351826565873624,0.3819588568102306,0.2318456475947602,-0.1155887947689875,0.046351826565873624,FOODS_3_304_CA_2_evaluation,0,availability_aware,m5,3.834808927794305,3.9104580678920904,2.7195640135379064,2.5862373127823783,-0.07564914009778523,0.15008768256830296,0.7599166631698608,0.7380498832380268,3.828423866485706
1829,1386,0.24220885729907052,1.3196248196248197,0.34262370125921965,0.012250435621287853,0.006460221662381046,0.05929047307546104,-0.06549010109316725,0.012250435621287853,FOODS_3_304_WI_1_evaluation,0,availability_aware,m5,1.5833759655754114,1.550819875214808,1.2768959076631636,1.2737648848976408,0.032556090360603473,0.15859767216659634,0.7837565441926321,0.8417983506665085,1.5054166317926485
1829,1490,0.18534718425369054,1.22751677852349,0.37228740519782527,0.022717993584134937,0.21894579236699882,0.18605890197354114,-0.04016164213588631,0.022717993584134937,FOODS_3_304_WI_2_evaluation,0,availability_aware,m5,1.6274449680604324,1.666075637235592,1.3360287362620944,1.3287894371010007,-0.03863066917515967,0.15972558091501715,0.6586673313921149,0.6580913483280025,1.4115021981861788
1577,510,0.6766011414077362,3.092156862745098,0.2681138912032887,-0.021017851087325127,0.004060262022242462,0.05013421247885305,0.01636739076745368,0.021017851087325127,FOODS_3_309_CA_2_evaluation,252,availability_aware,m5,0.7468034898137027,0.7441927637031605,0.589492954313755,0.4861091563389415,0.0026107261105422497,0.20284571731335127,0.36973504768684506,0.36241664737463,1.1198209056197326
1829,1485,0.18808091853471842,1.2316498316498317,0.6685942421441972,0.2859994947083699,0.46415729106975584,0.3027502970890388,-0.08355577004831279,0.2859994947083699,FOODS_3_311_CA_3_evaluation,0,availability_aware,m5,1.3192086826315028,1.3664315381360086,1.024994237082345,1.0066727839765095,-0.04722285550450578,0.1797335101200148,0.6225056539882313,0.6174069904301265,1.1676557067849203
1794,1571,0.12430323299888517,1.141947803946531,1.5142815543397645,-0.0024930186655741475,0.8057082251581889,0.6568764102710601,0.009738752241470817,0.0024930186655741475,FOODS_3_313_CA_1_evaluation,35,availability_aware,m5,2.71392055494423,2.8626553080511696,2.190389034293947,2.161774694919586,-0.14873475310693962,0.1551527259143819,0.6085608601570129,0.6176746347804128,2.9032966498163524
1780,1464,0.17752808988764046,1.215846994535519,1.021596961998384,0.017923740263987766,0.6999840327559257,0.48564362439970277,-0.01959946712849976,0.017923740263987766,FOODS_3_313_CA_2_evaluation,49,availability_aware,m5,2.383104680094324,2.1282048645960874,1.9432812531789143,1.7152779301007588,0.2548998154982365,0.1148527836175768,0.7161302447319031,0.7029071518137485,2.336741940017614
1794,1491,0.1688963210702341,1.2032193158953723,1.4858322996287943,-0.00018186878016510362,0.6939751284161598,0.47179436064411756,-0.01841881999363536,0.00018186878016510362,FOODS_3_313_CA_4_evaluation,35,availability_aware,m5,3.1502853830052886,3.3119906846888463,2.5723517593883334,2.6200606397220065,-0.16170530168355768,0.029521747302444088,0.8633040189743042,0.863423856626074,3.212421578154667
1801,1390,0.22820655191560243,1.29568345323741,2.027551756559501,0.16802395960458735,0.8175392147147863,0.47772636127084467,0.005102685733851528,0.16802395960458735,FOODS_3_313_TX_1_evaluation,28,availability_aware,m5,4.194359434515601,4.4189337528816335,2.961681303523836,3.127095585777646,-0.2245743183660327,0.013344394244073389,0.0,0.8879717964501608,4.254050703320732
1395,691,0.5046594982078854,2.0188133140376268,0.28733095134096504,-0.0011378011845622378,0.04617225756817176,0.2940653350433232,-0.03338320113853035,0.0011378011845622378,FOODS_3_316_WI_2_evaluation,434,availability_aware,m5,0.984309689375927,1.0350596202269329,0.6936188279872849,0.696831763943746,-0.050749930851005876,0.25694984294726153,0.39342090182683687,0.4136883355677128,1.1615497538983028
1822,1515,0.16849615806805707,1.2026402640264027,0.5487920898424962,0.37694895736623274,0.6748803090067289,0.8097397169987827,-0.10018965175125011,0.37694895736623274,FOODS_3_319_CA_3_evaluation,7,availability_aware,m5,13.236616229542252,8.984290214769077,11.463005724407378,7.584011111940656,4.252326014773175,0.19519419098843804,0.40720998773387834,0.5346758446910165,10.971839736328963
1829,1437,0.21432476763258612,1.2727905358385525,0.8282164172119917,0.04133716373096878,0.5080910722147128,0.8019086464669427,-0.05696883240167284,0.04133716373096878,FOODS_3_319_TX_1_evaluation,0,availability_aware,m5,4.115068321830439,3.2131404132230608,3.4393410867168788,2.424277908035687,0.9019279086073779,0.2689946193813303,0.35396941916810143,0.28772637794415157,3.783169329539604
1829,1485,0.18808091853471842,1.2316498316498317,0.7075118632173915,-0.003921733338608328,0.5226308691120666,0.6920485175202156,-0.03258229084834972,0.003921733338608328,FOODS_3_319_WI_1_evaluation,0,availability_aware,m5,6.0076910870070535,5.258238955018199,5.147017188015438,4.021103282769521,0.7494521319888543,0.24036696887114178,0.5040240841654112,0.6157129022382921,5.816384364864143
1829,1509,0.17495899398578457,1.2120609675281644,0.8969478728070226,-0.0006449651306610424,0.5774812964226282,0.7045258620689661,-0.017809926407352388,0.0006449651306610424,FOODS_3_319_WI_3_evaluation,0,availability_aware,m5,6.849782630066374,5.737016313043332,5.774547659215473,4.726408219053631,1.1127663170230413,0.22235293173047316,0.5114427917408493,0.6660528971302894,5.6697009137398595
1199,382,0.6814011676396997,3.1387434554973823,0.828268675088296,0.2173140346344031,0.09405025215498601,0.19042395438672807,0.03438371075741086,0.2173140346344031,FOODS_3_323_CA_3_evaluation,630,availability_aware,m5,1.4456509489318816,1.4612402275430856,0.9263598159665153,0.893031816042605,-0.01558927861120396,0.28849372193941364,0.6316203057765961,0.6227148671944936,1.8152579119857222
1829,1428,0.2192454893384363,1.2808123249299719,0.4386524707760279,-0.007107328511865173,0.0014802158785773096,0.342934142858309,0.014461572287104934,0.007107328511865173,FOODS_3_324_CA_4_evaluation,0,availability_aware,m5,2.613633452006189,2.8476764440466122,1.945595080299037,1.8728296469364847,-0.23404299204042323,0.142852287924904,0.35320157987567097,0.6156451189890504,3.790121732403058
